what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1322294419296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294431953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294441406
activated,view,com.google.gwt.eclipse.oophm,2.4.0.r37v201108301710,"com.google.gwt.eclipse.DevModeView",1322294445140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294446453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294446453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294446546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294450562
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322294453062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294456250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294456265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294456390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294460562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294465500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294465515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294465609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294472453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294476609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294476625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294476750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294478421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294486515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294518828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.customizePerspective",1322294518859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294520609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294520625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294520703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294529234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294533578
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1322294536968
started,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1322294537250
started,bundle,org.eclipse.ant.core,3.2.300.v20110511,"org.eclipse.ant.core",1322294537390
started,bundle,org.eclipse.pde.build,3.7.0.v20110512-1320,"org.eclipse.pde.build",1322294537734
started,bundle,org.eclipse.core.externaltools,1.0.100.v20110506,"org.eclipse.core.externaltools",1322294537781
started,bundle,org.eclipse.equinox.p2.director.app,1.0.300.v20110505,"org.eclipse.equinox.p2.director.app",1322294552265
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110511,"org.eclipse.equinox.p2.publisher.eclipse",1322294552265
started,bundle,org.eclipse.help.base,3.6.0.v201106131736,"org.eclipse.help.base",1322294552281
started,bundle,org.eclipse.emf.ant,2.7.0.v20100905-1633,"org.eclipse.emf.ant",1322294552281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294560796
executed,command,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externalTools.commands.OpenExternalToolsConfigurations",1322294560828
activated,view,com.google.gwt.eclipse.oophm,2.4.0.r37v201108301710,"com.google.gwt.eclipse.DevModeView",1322294567218
started,bundle,com.google.gdt.eclipse.platform,2.4.0.r37v201108301710,"com.google.gdt.eclipse.platform",1322294572203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294572312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322294575484
executed,command,com.google.gwt.eclipse.core,2.4.0.r37v201108301710,"com.google.gwt.eclipse.core.gwtCompileProject",1322294575500
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1322294575609
activated,view,com.google.gwt.eclipse.oophm,2.4.0.r37v201108301710,"com.google.gwt.eclipse.DevModeView",1322294577500
started,bundle,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets",1322294579062
started,bundle,org.eclipse.gef,3.7.0.v20110407-2050,"org.eclipse.gef",1322294579171
started,bundle,org.eclipse.draw2d,3.7.0.v20110425-2050,"org.eclipse.draw2d",1322294579359
opened,view,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1322294581000
activated,view,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1322294581031
activated,view,com.google.gwt.eclipse.oophm,2.4.0.r37v201108301710,"com.google.gwt.eclipse.DevModeView",1322294582640
closed,view,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1322294582640
started,bundle,org.eclipse.datatools.connectivity,1.2.2.v201105270956,"org.eclipse.datatools.connectivity",1322294584453
started,bundle,org.eclipse.datatools.connectivity.ui,1.2.1.v201010211430,"org.eclipse.datatools.connectivity.ui",1322294584468
started,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201004270430,"org.eclipse.datatools.connectivity.ui.dse",1322294584468
started,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1322294584468
