what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299365906
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.launchShortcut.run",1322299365953
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1322299366000
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1322299368562
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1322299370234
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1322299370359
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1322299370375
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1322299374656
closed,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1322299374656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299382312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299382328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299382656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299394765
started,bundle,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui",1322299397109
started,bundle,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.ui",1322299397109
started,bundle,org.eclipse.wst.html.core,1.1.500.v201104191551,"org.eclipse.wst.html.core",1322299397234
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1322299397421
started,bundle,org.eclipse.wst.css.core,1.1.500.v201104191926,"org.eclipse.wst.css.core",1322299398046
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.400.v201102241833,"org.eclipse.wst.jsdt.web.support.jsp",1322299398218
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.400.v201103080228,"org.eclipse.wst.jsdt.web.ui",1322299398218
started,bundle,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.ui",1322299398390
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1322299398578
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.400.v201104190230,"org.eclipse.wst.jsdt.web.core",1322299398593
opened,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1322299398718
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1322299398796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299401421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299401421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299401500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299409937
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1322299411156
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1322299413078
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1322299413125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299415562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299415562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299415671
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1322299420234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299439906
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1322299443984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299446171
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299446171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299446265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299449390
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1322299451750
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1322299454031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299455921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299455921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299456000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299457031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322299461390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299463515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299463515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299463609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299489953
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1322299492234
opened,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1322299492968
activated,editor,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.core.jspsource.source",1322299493000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299496859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299496859
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299496953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299501984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299503984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299503984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299504078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299512375
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1322299513984
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1322299514265
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1322299514312
opened,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1322299514375
started,bundle,org.eclipse.xsd,2.7.0.v20110606-0949,"org.eclipse.xsd",1322299514406
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1322299515015
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1322299515015
executed,command,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui.toggle.comment",1322299523343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322299526234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299528812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299528812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299528937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299532765
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1322299539734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299541312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322299542359
executed,command,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.launchShortcut.run",1322299542375
activated,view,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui.ServersView",1322299542421
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1322299542953
